state,district,anomaly_count,avg_severity,max_severity,risk_score
Assam,Goalpara,1,0.7744810983147895,0.7744810983147895,0.7744810983147895
Assam,Golaghat,1,0.9434889434889435,0.9434889434889435,0.9434889434889435
Assam,Hailakandi,1,2.8784871244635193,2.8784871244635193,2.8784871244635193
Assam,Hojai,1,1.8050156739811911,1.8050156739811911,1.8050156739811911
Assam,Jorhat,1,1.2648727508510293,1.2648727508510293,1.2648727508510293
Assam,Kamrup,1,2.461346881848974,2.461346881848974,2.461346881848974
Assam,Kamrup Metro,1,2.473801395279798,2.473801395279798,2.473801395279798
Assam,Karbi Anglong,1,2.1456657730116175,2.1456657730116175,2.1456657730116175
Assam,Karimganj,1,1.833609958506224,1.833609958506224,1.833609958506224
Assam,Kokrajhar,1,2.837201907790143,2.837201907790143,2.837201907790143
Assam,Lakhimpur,1,1.230267274515062,1.230267274515062,1.230267274515062
Assam,Marigaon,1,1.6049718903724526,1.6049718903724526,1.6049718903724526
Assam,Nagaon,1,2.094326942083416,2.094326942083416,2.094326942083416
Assam,Nalbari,1,1.3864864864864865,1.3864864864864865,1.3864864864864865
Assam,Sonitpur,1,1.3263042005420054,1.3263042005420054,1.3263042005420054
Assam,South Salmara Mankachar,1,0.24102678075341705,0.24102678075341705,0.24102678075341705
Assam,Tinsukia,1,1.2313683071930774,1.2313683071930774,1.2313683071930774
Assam,Udalguri,1,2.0788927335640137,2.0788927335640137,2.0788927335640137
Assam,West Karbi Anglong,1,8.866666666666667,8.866666666666667,8.866666666666667
Bihar,Araria,1,2.6332633658476357,2.6332633658476357,2.6332633658476357
Bihar,Arwal,1,2.7094776521270867,2.7094776521270867,2.7094776521270867
Bihar,Aurangabad,1,2.0757056185702982,2.0757056185702982,2.0757056185702982
Bihar,Banka,1,2.357852189971776,2.357852189971776,2.357852189971776
Bihar,Begusarai,1,2.7945057382048013,2.7945057382048013,2.7945057382048013
Bihar,Bhagalpur,1,1.914437678254837,1.914437678254837,1.914437678254837
Bihar,Bhojpur,1,1.8044501023966348,1.8044501023966348,1.8044501023966348
Bihar,Buxar,1,1.750946357677038,1.750946357677038,1.750946357677038
Bihar,Darbhanga,1,3.573560822460691,3.573560822460691,3.573560822460691
Bihar,East Champaran,5,0.7398661829785791,2.388107925230483,3.6993309148928954
Bihar,Gaya,1,2.1860646230323115,2.1860646230323115,2.1860646230323115
Bihar,Gopalganj,1,2.4432996867386008,2.4432996867386008,2.4432996867386008
Bihar,Jamui,1,2.7640956732061275,2.7640956732061275,2.7640956732061275
Bihar,Jehanabad,1,2.1287292337131425,2.1287292337131425,2.1287292337131425
Bihar,Kaimur (Bhabua),1,4.556273142168259,4.556273142168259,4.556273142168259
Bihar,Katihar,1,2.84270468302007,2.84270468302007,2.84270468302007
Bihar,Khagaria,1,3.297182054134223,3.297182054134223,3.297182054134223
Bihar,Kishanganj,1,2.2140460014733567,2.2140460014733567,2.2140460014733567
Bihar,Lakhisarai,1,3.262301707588158,3.262301707588158,3.262301707588158
Bihar,Madhepura,1,3.589984853352917,3.589984853352917,3.589984853352917
Bihar,Madhubani,2,1.7634389649129132,3.2580690655598983,3.5268779298258264
Bihar,Munger,1,2.0863928192981365,2.0863928192981365,2.0863928192981365
Bihar,Muzaffarpur,2,1.4461054903806532,2.688596658166178,2.8922109807613063
Bihar,Nalanda,3,1.0124618423895189,2.6377829560585884,3.0373855271685564
Bihar,Nawada,1,2.90112066467008,2.90112066467008,2.90112066467008
Bihar,Patna,3,1.046792529219106,2.6950983313468413,3.1403775876573183
Bihar,Purnea,1,42.273972602739725,42.273972602739725,42.273972602739725
Bihar,Purnia,1,5.065352664329259,5.065352664329259,5.065352664329259
Bihar,Rohtas,1,2.8847288676236045,2.8847288676236045,2.8847288676236045
Bihar,Saharsa,1,3.3555487350374884,3.3555487350374884,3.3555487350374884
Bihar,Samastipur,2,1.4062531814470731,2.582861927800521,2.8125063628941462
Bihar,Saran,1,1.972821825085641,1.972821825085641,1.972821825085641
Bihar,Sheikhpura,1,4.0379788639365914,4.0379788639365914,4.0379788639365914
Bihar,Sheohar,1,2.3319605505581444,2.3319605505581444,2.3319605505581444
Bihar,Sitamarhi,2,1.2610027712733578,2.276610345531094,2.5220055425467156
Bihar,Siwan,1,2.4628687066903785,2.4628687066903785,2.4628687066903785
Bihar,Supaul,1,2.2451908671420866,2.2451908671420866,2.2451908671420866
Bihar,Vaishali,1,2.4893775461036403,2.4893775461036403,2.4893775461036403
Bihar,West Champaran,3,0.8450617792872755,2.1255050553869355,2.5351853378618268
Chandigarh,Chandigarh,1,1.0443750657733188,1.0443750657733188,1.0443750657733188
Chhattisgarh,Balod,1,1.4402782908508804,1.4402782908508804,1.4402782908508804
Chhattisgarh,Baloda Bazar,1,1.5786307704365545,1.5786307704365545,1.5786307704365545
Chhattisgarh,Balrampur,1,0.8160318866253321,0.8160318866253321,0.8160318866253321
Chhattisgarh,Bastar,1,1.6832988879047337,1.6832988879047337,1.6832988879047337
Chhattisgarh,Bemetara,1,2.4386707393368416,2.4386707393368416,2.4386707393368416
Chhattisgarh,Bijapur,1,4.448845750262329,4.448845750262329,4.448845750262329
Chhattisgarh,Bilaspur,1,1.40663755684167,1.40663755684167,1.40663755684167
Chhattisgarh,Dakshin Bastar Dantewada,1,13.17282958199357,13.17282958199357,13.17282958199357
Chhattisgarh,Dantewada,3,13.717765567765568,25.303296703296702,41.153296703296704
Chhattisgarh,Dhamtari,1,2.3938752014736355,2.3938752014736355,2.3938752014736355
Chhattisgarh,Durg,3,3.752287660667464,4.814119749776586,11.256862982002392
Chhattisgarh,Gariyaband,1,4.549890258315043,4.549890258315043,4.549890258315043
Chhattisgarh,Janjgir-champa,1,1.8916567385104155,1.8916567385104155,1.8916567385104155
Chhattisgarh,Jashpur,1,1.1331259631299584,1.1331259631299584,1.1331259631299584
Chhattisgarh,Kabeerdham,1,0.9474604898057667,0.9474604898057667,0.9474604898057667
Chhattisgarh,Kanker,1,3.7482198038425367,3.7482198038425367,3.7482198038425367
Chhattisgarh,Kawardha,1,0.942145882899089,0.942145882899089,0.942145882899089
Chhattisgarh,Kondagaon,1,0.9024459051541739,0.9024459051541739,0.9024459051541739
Chhattisgarh,Korba,1,1.2564219365827574,1.2564219365827574,1.2564219365827574
Chhattisgarh,Koriya,1,3.2115140525838624,3.2115140525838624,3.2115140525838624
Chhattisgarh,Mahasamund,1,0.6639893605880998,0.6639893605880998,0.6639893605880998
Chhattisgarh,ManendragarhChirmiriBharatpur,1,312.0,312.0,312.0
Chhattisgarh,Mungeli,1,1.0735509997468995,1.0735509997468995,1.0735509997468995
Chhattisgarh,Narayanpur,2,4.362506228201295,7.611111111111111,8.72501245640259
Chhattisgarh,Raigarh,1,2.9630147940823672,2.9630147940823672,2.9630147940823672
Chhattisgarh,Raipur,1,1.3294189985893927,1.3294189985893927,1.3294189985893927
Chhattisgarh,Rajnandgaon,1,0.9731746332428279,0.9731746332428279,0.9731746332428279
Chhattisgarh,Sukma,1,8.524879614767256,8.524879614767256,8.524879614767256
Chhattisgarh,Surajpur,1,3.469117781224341,3.469117781224341,3.469117781224341
Chhattisgarh,Surguja,1,0.749465672731064,0.749465672731064,0.749465672731064
Chhattisgarh,Uttar Bastar Kanker,1,9.804386484884411,9.804386484884411,9.804386484884411
Dadra & Nagar Haveli,Dadra & Nagar Haveli,1,92.66666666666667,92.66666666666667,92.66666666666667
Dadra and Nagar Haveli,Dadra and Nagar Haveli,1,9.343665035345296,9.343665035345296,9.343665035345296
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,43.21052631578947,43.21052631578947,43.21052631578947
Daman & Diu,Daman,2,24.375,40.416666666666664,48.75
Daman & Diu,Diu,1,143.33333333333334,143.33333333333334,143.33333333333334
Daman and Diu,Daman,1,11.06637168141593,11.06637168141593,11.06637168141593
Daman and Diu,Diu,1,352.8,352.8,352.8
Delhi,Central Delhi,1,1.175138506251703,1.175138506251703,1.175138506251703
Delhi,East Delhi,1,0.6118763307126763,0.6118763307126763,0.6118763307126763
Delhi,Najafgarh,1,148.5,148.5,148.5
Delhi,North Delhi,1,0.6297638496955295,0.6297638496955295,0.6297638496955295
Delhi,North East,1,10.799159411588112,10.799159411588112,10.799159411588112
Delhi,North East Delhi,1,0.9400541336245786,0.9400541336245786,0.9400541336245786
Delhi,North West Delhi,1,1.0125282584216544,1.0125282584216544,1.0125282584216544
Delhi,Shahdara,1,0.3014941302027748,0.3014941302027748,0.3014941302027748
Delhi,South Delhi,1,1.0993848329269662,1.0993848329269662,1.0993848329269662
Delhi,South East Delhi,1,11.121951219512194,11.121951219512194,11.121951219512194
Delhi,South West Delhi,1,0.8858121707849771,0.8858121707849771,0.8858121707849771
Delhi,West Delhi,1,0.7518208747168497,0.7518208747168497,0.7518208747168497
Goa,North Goa,1,4.883236746082851,4.883236746082851,4.883236746082851
Goa,South Goa,1,5.374140666314119,5.374140666314119,5.374140666314119
Gujarat,Ahmadabad,1,45.09944751381215,45.09944751381215,45.09944751381215
Gujarat,Ahmedabad,1,2.1885626199579864,2.1885626199579864,2.1885626199579864
Gujarat,Amreli,1,5.388938053097345,5.388938053097345,5.388938053097345
Gujarat,Anand,1,6.2828967407858665,6.2828967407858665,6.2828967407858665
Gujarat,Arvalli,1,9.188888888888888,9.188888888888888,9.188888888888888
Gujarat,Banas Kantha,1,12.545454545454545,12.545454545454545,12.545454545454545
Gujarat,Banaskantha,1,3.409220338983051,3.409220338983051,3.409220338983051
Gujarat,Bharuch,1,2.170042489996287,2.170042489996287,2.170042489996287
